t,step,linear,cosine,impulse (0.05s)
0.5624999999999544,2.545530873710271,2.9239944994228955,8.082949955057927,4.643578181053921
0.5625999999999544,2.522652344269886,2.9524567269782254,8.081610040498408,4.639844970258613
0.5626999999999543,2.4993335825099323,2.985441900899906,8.080392785461141,4.632052818986355
0.5627999999999543,2.475779216930694,3.022639794032148,8.07957177182473,4.620362526762129
0.5628999999999543,2.4521907489963812,3.0636816294441767,8.079388029452613,4.604965487995586
0.5629999999999543,2.4287642000772918,3.1081379039581334,8.080039235759264,4.586081286676314
0.5630999999999543,2.405687889167987,3.1555181889674855,8.081670283736756,4.563955023641462
0.5631999999999543,2.383140395390053,3.2052730068990405,8.084365644985951,4.538854407991542
0.5632999999999543,2.3612887580551916,3.2567977366480463,8.088143883713883,4.511066647335941
0.5633999999999543,2.3402869630923444,3.3094383829638385,8.092954583371204,4.4808951744672765
0.5634999999999543,2.320274757649404,3.3624989601036037,8.098677835360203,4.4486562507262555
0.5635999999999542,2.301376824605487,3.4152501900604006,8.105126316900295,4.414675488643265
0.5636999999999542,2.2837023357901858,3.4669391965242147,8.112049861773047,4.379284338329676
0.5637999999999542,2.267344887423212,3.5167998807884264,8.119142312482074,4.342816583425299
0.5638999999999542,2.2523828044785885,3.564063687385221,8.126050343546558,4.305604893061169
0.5639999999999542,2.238879783404417,3.607970498091392,8.132383869440762,4.267977476135089
0.5640999999999542,2.2268858261090454,3.6477794272281914,8.137727600778366,4.2302548830910345
0.5641999999999542,2.21643840361023,3.6827793247625666,8.141653289657318,4.192746998228211
0.5642999999999542,2.2075637763938865,3.7122988241733874,8.143732208040358,4.155750262258278
0.5643999999999542,2.2002783912838764,3.735715798340485,8.143547428067986,4.119545160344402
0.5644999999999541,2.194590272110112,3.7524661088046516,8.140705515425612,4.084394005222463
0.5645999999999541,2.190500323932153,3.7620515521880815,8.134847300926625,4.050539038329032
0.5646999999999541,2.1880034778952675,3.76404692318137,8.125657456074743,4.018200864335233
0.5647999999999541,2.1870896154711095,3.7581061271524248,8.112872660917564,3.987577226388309
0.5648999999999541,2.187744226069724,3.743967287858927,8.09628821332922,3.958842121047371
0.5649999999999541,2.1899487697847104,3.721456807508143,8.075762985366364,3.9321452437754005
0.5650999999999541,2.193680736194136,3.6904923478598284,8.051222682973913,3.907611748348245
0.5651999999999541,2.1989134094802525,3.6510847123733203,8.022661409434303,3.885342297081021
0.5652999999999541,2.2056153684718796,3.6033386205631883,7.990141570638347,3.865413373714226
0.565399999999954,2.213749766471474,3.547452376632333,7.95379219210253,3.8478778274114367
0.565499999999954,2.223273448977475,3.4837164448947227,7.913805744569304,3.8327656147360076
0.565599999999954,2.234135976933074,3.4125109542238072,7.870433598033369,3.8200847066881756
0.565699999999954,2.246278628457468,3.334302162476794,7.823980244137656,3.809822129741248
0.565799999999954,2.259633452958595,3.24963791924499,7.774796444923744,3.8019451130278354
0.565899999999954,2.2741224481950435,3.1591421710647607,7.72327148249665,3.7964023180043114
0.565999999999954,2.289656923643169,3.0635085571139173,7.669824699542935,3.793125131613121
0.566099999999954,2.3061371030798288,2.9634931451935547,7.61489653472433,3.7920290087052217
0.566199999999954,2.323452006453437,2.8599063573503942,7.5589392692716135,3.7930148538502397
0.566299999999954,2.341479636846615,2.753604131942015,7.50240771077477,3.795970436296201
0.5663999999999539,2.360087483623459,2.6454783647808195,7.445750046050339,3.800771834493989
0.5664999999999539,2.3791333386370175,2.5364466673371457,7.389399095714265,3.8072849081435365
0.5665999999999539,2.3984664094479013,2.427441476943461,7.3337641973053955,3.8153667961380213
0.5666999999999539,2.4179287024831218,2.319398556045566,7.279223930251521,3.824867438175797
0.5667999999999539,2.437356640336059,2.213244930192148,7.226119873774982,3.835631116359364
0.5668999999999539,2.456582871142238,2.1098863451903167,7.1747515577063785,3.8474980110460555
0.5669999999999539,2.4754382241286104,2.0101943821007064,7.125372726569377,3.860305762823115
0.5670999999999539,2.49375376383069,1.914993464336315,7.078188990516424,3.8738910300169263
0.5671999999999539,2.5113628957918657,1.825048130898341,7.033356884865136,3.888091028854629
0.5672999999999538,2.5281034784273277,1.7410511315422077,6.990984305937844,3.902745041476973
0.5673999999999538,2.543819898756627,1.663613103822862,6.951132237926159,3.917695875603377
0.5674999999999538,2.5583650735066046,1.593254773019665,6.913817636994301,3.9327912588676672
0.5675999999999538,2.5716023413265545,1.530402699104909,6.8790172979604165,3.9478851507164303
0.5676999999999538,2.5834072162648667,1.4753894856109608,6.846672498221325,3.9628389552846564
0.5677999999999538,2.5936689770209713,1.4284589780418555,6.8166941948140725,3.9775226197901974
0.5678999999999538,2.602292070661697,1.389776285141476,6.788968544316051,3.9918156046457796
0.5679999999999538,2.60919731338784,1.3594415309321628,6.763362521309608,4.00560771358257
0.5680999999999538,2.6143228745143237,1.3375052918533574,6.739729428077136,4.018799774510602
0.5681999999999537,2.617625033083653,1.323982986487645,6.717914114022705,4.031304164504743
0.5682999999999537,2.619078699494425,1.3188653558145333,6.697757755553103,4.043045175099975
0.5683999999999537,2.6186776972421137,1.3221227597389609,6.679102083136852,4.053959216914307
0.5684999999999537,2.6164348023993087,1.333702253851955,6.6617929794200155,4.063994865409458
0.5685999999999537,2.6123815408762443,1.353517993650564,6.645683408324885,4.073112752278421
0.5686999999999537,2.6065677458725074,1.3814369910702629,6.630635668127849,4.081285309456341
0.5687999999999537,2.5990608803297595,1.4172631899841321,6.616522990232527,4.088496375040042
0.5688999999999537,2.5899451316923483,1.4607229901189691,6.603230528848769,4.094740672435003
0.5689999999999537,2.579320288939617,1.5114547636113072,6.590655804643576,4.100023175799623
0.5690999999999536,2.567300414721476,1.5690038450211365,6.578708677627369,4.104358376305928
0.5691999999999536,2.55401232854151,1.6328233082088532,6.567310931373761,4.107769464871718
0.5692999999999536,2.5395939203013387,1.7022798936386325,6.556395552669982,4.110287447835692
0.5693999999999536,2.5241923171277616,1.7766638862393,6.545905788540018,4.111950212544239
0.5694999999999536,2.507961930194846,1.85520157212161,6.5357940570419215,4.112801560001142
0.5695999999999536,2.4910624121255887,1.9370690193353537,6.52602078011544,4.112890221608695
0.5696999999999536,2.4736565593608284,2.021406196547885,6.516553196834059,4.112268876614406
0.5697999999999536,2.4559081974118455,2.1073307478538634,6.50736420443926,4.11099318618909
0.5698999999999536,2.437980089911956,2.1939510094156454,6.498431263175651,4.109120859121238
0.5699999999999535,2.420031914554215,2.2803780537823073,6.489735389787462,4.106710762944131
0.5700999999999535,2.4022183500258154,2.3657366787990997,6.48126025406468,4.103822092944091
0.5701999999999535,2.384687317605594,2.449175332756672,6.47299138342241,4.1005136099617205
0.5702999999999535,2.367578418895644,2.529875002727483,6.4649154724379345,4.09684295622553
0.5703999999999535,2.351021607002519,2.607057104205039,6.457019787734824,4.092866056683585
0.5704999999999535,2.3351361222730302,2.679990408753758,6.449291653680497,4.088636611458675
0.5705999999999535,2.320029715478485,2.7479970400453646,6.4417180010605835,4.084205683180971
0.5706999999999535,2.3057981713557827,2.8104575618845034,6.4342849591519755,4.07962138108317
0.5707999999999535,2.292525134059062,2.866815176857548,6.426977471325692,4.0749286419091515
0.5708999999999534,2.280282223920741,2.9165790519012993,6.419778915321885,4.070169105918165
0.5709999999999534,2.2691294226623655,2.9593267873989144,6.41267071147856,4.0653810845898635
0.5710999999999534,2.2591156926025926,2.9947060489804764,6.405631905275177,4.0605996150750014
0.5711999999999534,2.2502797852548495,3.0224353854911983,6.3986387143793975,4.055856595013115
0.5712999999999534,2.2426511866957637,3.04230426203089,6.391664034767843,4.05118099006916
0.5713999999999534,2.236251141788457,3.0541723430571586,6.384676905241754,4.046599105439744
0.5714999999999534,2.2310936971473665,3.057968066856818,6.3776419345931545,4.042134911656962
0.5715999999999534,2.2271867038019146,3.053686558886967,6.370518700618146,4.037810414281761
0.5716999999999534,2.224532724798123,3.0413869373118523,6.363261134946284,4.03364605653406
0.5717999999999533,2.2231298002012947,3.0211890693265535,6.355816912085611,4.029661143556386
0.5718999999999533,2.2229720316783523,2.9932698414341568,6.348126865000883,4.025874276851575
0.5719999999999533,2.2240499604540225,2.9578590106472595,6.340124452780242,4.022303787471334
0.5720999999999533,2.226350725265383,2.9152347065731075,6.331735308343096,4.018968156756943
0.5721999999999533,2.229858000250952,2.865718656501376,6.322876895552218,4.015886413839801
0.5722999999999533,2.2345517257660727,2.8096712069582828,6.3134583053908715,4.0130784996891355
0.5723999999999533,2.2404076572125478,2.7474862157578657,6.30338021995609,4.010565588235933
0.5724999999999533,2.2473967674736453,2.6795858884321775,6.292535070847821,4.008370355992558
0.5725999999999533,2.2554845469220193,2.6064156321435497,6.280807415094971,4.006517192610441
0.5726999999999532,2.2646302508112552,2.528438998890298,6.268074547104081,4.005032345955318
0.5727999999999532,2.2747861469150874,2.4461327881656905,6.254207359353999,4.003943996510252
0.5728999999999532,2.285896816451215,2.3599823774203488,6.239071457859127,4.003282257218562
0.5729999999999532,2.2978985587014256,2.2704773469777324,6.222528531006178,4.003079096228112
0.5730999999999532,2.3107189445673053,2.1781074648189493,6.204437962501053,4.003368181370768
0.5731999999999532,2.324276556982487,2.0833590963739748,6.18465867113936,4.004184646581593
0.5732999999999532,2.3384809471587924,1.9867121058044999,6.163051152246805,4.005564781807983
0.5733999999999532,2.353232825672439,1.8886373191841916,6.139479688231044,4.007545649257222
0.5734999999999532,2.368424497023219,1.7895946278227284,6.113814689030533,4.010164630062371
0.5735999999999531,2.3839405361271857,1.6900318236878042,6.085935117587687,4.013458906594373
0.5736999999999531,2.399658695766396,1.5903842813000126,6.055730951013399,4.017464886699941
0.5737999999999531,2.41545102574768,1.4910756357995782,6.023105624989496,4.022217577091437
0.5738999999999531,2.4311851777191884,1.3925196612996238,5.987978407256101,4.027749913951797
0.5739999999999531,2.446725864426601,1.295123636241787,5.950286645771196,4.0340920595439025
0.5740999999999531,2.461936438699457,1.1992936063827515,5.909987838274435,4.041270674232138
0.5741999999999531,2.476680555570039,1.1054421394142264,5.867061472453053,4.049308173839545
0.5742999999999531,2.4908238804837843,1.0139994307454183,5.821510589575985,4.0582219826835955
0.5743999999999531,2.504235807345026,0.9254289888154705,5.773363029190748,4.068023792964334
0.574499999999953,2.5167911519083805,0.8402495968691954,5.722672318113938,4.078718841426598
0.574599999999953,2.5283717885230517,0.7590657175480708,5.669518173339079,4.090305214387078
0.574699999999953,2.538868201227873,0.682608592345278,5.614006595495627,4.10277319230805
0.574799999999953,2.5481809234711776,0.6117888607743154,5.556269536999079,4.116104645109297
0.574899999999953,2.5562218441201043,0.5477557914113984,5.496464136936997,4.130272489330732
0.574999999999953,2.5629153607975916,0.4919426242892116,5.434771522964524,4.1452402180787935
0.575099999999953,2.568199364850129,0.44604548535630945,5.371395188981542,4.160961514394825
0.575199999999953,2.5720260453496215,0.4118420322137832,5.3065589660896775,4.177379958255894
0.575299999999953,2.574362502444046,0.39076347283262014,5.240504613239736,4.194428836839536
0.575399999999953,2.575191163095379,0.3832983408206007,5.173489063023365,4.212031066936455
0.5754999999999529,2.5745099948011534,0.3885870061318903,5.105781367149587,4.2300992374647235
0.5755999999999529,2.5723325153248804,0.4045728141027813,5.037659395139225,4.248535778915431
0.5756999999999529,2.568687598807239,0.42861798830546105,4.969406348460951,4.267233265239476
0.5757999999999529,2.563619080947224,0.4581349157909349,4.901307160430492,4.286074852171716
0.5758999999999529,2.5571851682845814,0.4909371413557934,4.833644859315929,4.3049348542934345
0.5759999999999529,2.5494576590331404,0.5253219003631495,4.766696977763479,4.323679461276925
0.5760999999999529,2.5405209854531794,0.5600141698350998,4.700732095332448,4.342167591763976
0.5761999999999529,2.5304710904410137,0.5940720292647539,4.636006602016865,4.360251881237151
0.5762999999999528,2.5194141538690737,0.6267988523735707,4.572761768556397,4.377779798088444
0.5763999999999528,2.507465187219077,0.65767512865317,4.511221203598343,4.394594879916758
0.5764999999999528,2.4947465181737143,0.6863094321972367,4.451588768017146,4.410538079938763
0.5765999999999528,2.4813861899924046,0.7124044266647926,4.394047002812425,4.425449211321923
0.5766999999999528,2.46751630357818,0.7357337377914925,4.338756109177487,4.4391684752869525
0.5767999999999528,2.4532713329889635,0.7561264100251095,4.285853498093826,4.451538057020321
0.5768999999999528,2.438786447561747,0.7734565827500939,4.235453903060384,4.462403771821527
0.5769999999999528,2.4241958755751694,0.7876367416991156,4.187650024536872,4.471616742516033
0.5770999999999528,2.409631345228481,0.7986134128992934,4.142513649849064,4.479035088018686
0.5771999999999528,2.3952206384163226,0.8063645157134745,4.100097169288867,4.484525602053883
0.5772999999999527,2.38108629110623,0.8108978262482796,4.0604353895552405,4.487965400442424
0.5773999999999527,2.3673444709078817,0.8122501598993027,4.023547530978399,4.489243515059752
0.5774999999999527,2.3541040575682852,0.8104869882148099,3.9894392863070296,4.488262412560561
0.5775999999999527,2.341465945649937,0.8057022780948991,3.958104816968798,4.484939416250889
0.5776999999999527,2.329522580689398,0.7980183921124883,3.9295285679193315,4.479208010067466
0.5777999999999527,2.318357730966068,0.7875859249493887,3.903686794266619,4.471019004489586
0.5778999999999527,2.308046487039448,0.7745833774686431,3.880548711127181,4.460341545353648
0.5779999999999527,2.298655470953252,0.7592165899813149,3.8600772015698745,4.447163947955924
0.5780999999999527,2.290243227050104,0.7417178719177645,3.842229044652732,4.431494340506711
0.5781999999999526,2.282860757320206,0.7223447778208845,3.826954654863008,4.413361102930095
0.5782999999999526,2.276552156735985,0.7013784904208087,3.8141973540215854,4.392813089181114
0.5783999999999526,2.271355298652746,0.6791217814916856,3.803892225184734,4.369919623670174
0.5784999999999526,2.267302517524219,0.6558965313093621,3.795964623622448,4.344770265038859
0.5785999999999526,2.26442123618797,0.6320407992437229,3.790328441097869,4.317474333418753
0.5786999999999526,2.262734487946736,0.6079054533017404,3.786884235202001,4.288160200422888
0.5787999999999526,2.2622612895558145,0.5838503879295691,3.785517344541983,4.256974344465008
0.5788999999999526,2.2630168297926665,0.5602403902599692,3.7860961126848056,4.2240801775681565
0.5789999999999526,2.2650124491337564,0.5374407582686963,3.7884703389302863,4.1896566535996556
0.5790999999999525,2.2682553986474243,0.515812831168352,3.7924700627128787,4.1538966718322605
0.5791999999999525,2.272748379859832,0.4957096591941826,3.7979047716447334,4.1170052938452315
0.5792999999999525,2.278488881303628,0.4774721041227531,3.8045631022170894,4.079197795988854
0.5793999999999525,2.2854683409059797,0.46142569797283356,3.8122130785323955,4.040697583860954
0.5794999999999525,2.293671175500662,0.4478785571198137,3.8206029098118,4.001733999373538
0.5795999999999525,2.3030737287942955,0.437120510825841,3.8294623434287005,3.962540054877266
0.5796999999999525,2.31364319642212,0.4294233347752806,3.8385045482813327,3.9233501322807496
0.5797999999999525,2.325336590798695,0.4250416118289354,3.8474284845498254,3.8843976879369464
0.5798999999999525,2.338099809019423,0.4242133810974137,3.8559217010211957,3.8459130060293742
0.5799999999999524,2.351866864060413,0.42715955315379067,3.86366349054765,3.808121044021676
0.5800999999999524,2.36655933317528,0.43408122505918206,3.8703283277971585,3.771239413184296
0.5801999999999524,2.3820860681602185,0.4451545653247338,3.875589510922546,3.7354765350600334
0.5802999999999524,2.398343200718998,0.4605237024878802,3.8791229295586955,3.701030010812045
0.5803999999999524,2.415214463314116,0.48029273435042324,3.8806108849733505,3.668085234638548
0.5804999999999524,2.4325718325078345,0.5045182797464399,3.879745893523337,3.6368142748809715
0.5805999999999524,2.4502764887256827,0.5332038101516066,3.876234411116175,3.6073750372799527
0.5806999999999524,2.4681800743671864,0.5662964578639932,3.8698004235433365,3.579910714382136
0.5807999999999524,2.486126221840456,0.6036863735583261,3.860188854846304,3.5545495138542025
0.5808999999999523,2.5039523148134784,0.6452082395473041,3.8471687529361684,3.531404647030351
0.5809999999999523,2.5214914399574035,0.690644337087877,3.8305362182672855,3.5105745481058723
0.5810999999999523,2.538574482717201,0.7397285817001414,3.8101170473266683,3.4921432847266867
0.5811999999999523,2.555032319034694,0.7921510800361238,3.785769067987874,3.4761811130177267
0.5812999999999523,2.5706980552014644,0.8475629302611802,3.7573841483969357,3.4627451249498984
0.5813999999999523,2.5854092697956443,0.9055811276916251,3.7248898650534867,3.4518799338154893
0.5814999999999523,2.5990102145890117,0.9657935287909131,3.688250819187263,3.4436183447071267
0.5815999999999523,2.6113539350382498,1.0277638732572623,3.647469593478477,3.437981961279453
0.5816999999999523,2.622304275170721,1.0910368787187013,3.6025873436930334,3.434981687473577
0.5817999999999522,2.6317377360666967,1.1551434187354817,3.5536840219490684,3.43461809282968
0.5818999999999522,2.6395451615133396,1.2196057824049342,3.5008782301307986,3.4368816218367
0.5819999999999522,2.645633228609514,1.2839429991549691,3.4443267034309994,3.4417526406640477
0.5820999999999522,2.6499257250407284,1.347676198653408,3.384223425129626,3.449201327708424
0.5821999999999522,2.6523645983768915,1.4103339646002533,3.3207983744856917,3.459187426785538
0.5822999999999522,2.6529107660700424,1.4714576328856814,3.2543159100101824,3.4716598926848667
0.5823999999999522,2.651544677875305,1.5306064790450973,3.1850727903835927,3.486556467498004
0.5824999999999522,2.6482666252402005,1.5873627367818348,3.11339583488746,3.5038032321207964
0.5825999999999522,2.643096794875705,1.6413363881795369,3.0396392244825345,3.5233141803238035
0.5826999999999521,2.6360750663172356,1.6921696667464026,2.9641814437018543,3.544990862722349
0.5827999999999521,2.6272605558892566,1.7395412163351862,2.887421862552471,3.5687221450178814
0.5828999999999521,2.616730912186538,1.783169852034176,2.8097769569926276,3.594384119387274
0.5829999999999521,2.604581371054641,1.8228178731387743,2.7316761668129512,3.6218402003834593
0.5830999999999521,2.5909235811567974,1.8582938831375568,2.653557391663262,3.6509414278003045
0.5831999999999521,2.5758842146002743,1.8894550771508958,2.5758621305369402,3.681526989311265
0.5832999999999521,2.559603380783533,1.9162089633299162,2.499030278488207,3.7134249659647147
0.5833999999999521,2.5422328656030575,1.9385144912545997,2.423494608102586,3.7464532943926354
0.5834999999999521,2.5239342223701966,1.9563825672663977,2.3496749836346122,3.7804209313416615
0.583599999999952,2.5048767451268805,1.9698759438451912,2.2779723838147015,3.8151291992151193
0.583699999999952,2.4852353593493617,1.979108477516404,2.208762845387549,3.85037328593234
0.583799999999952,2.465188469063202,1.9842437572907237,2.1423914824259214,3.885943868645086
0.583899999999952,2.4449158028713316,1.9854931132576858,2.0791667833886196,3.9216288286628624
0.583999999999952,2.4245963039780962,1.9831130226663047,2.0193554334034176,3.957215024199907
0.584099999999952,2.40440611059931,1.9774019386584611,1.9631779455607012,3.9924900880736804
0.584199999999952,2.3845166727991445,1.968696574842158,1.9108054024828653,4.027244219028128
0.584299999999952,2.365093049439984,1.9573676872093295,1.8623575981247722,4.061271937682841
0.584399999999952,2.3462924243023626,1.9438154036512683,1.8179028216477657,4.094373780987558
0.584499999999952,2.3282628733904405,1.9284641606380832,1.7774594369293946,4.12635791227753
0.5845999999999519,2.311142406024652,1.9117573165931243,1.7409992864281134,4.157041627397624
0.5846999999999519,2.295058290792651,1.8941515220755976,1.7084527982834072,4.186252740744299
0.5847999999999519,2.280126664271221,1.876110937838815,1.6797155191565054,4.213830838352967
0.5848999999999519,2.266452406359569,1.8581014025955984,1.6546556545347155,4.239628388253733
0.5849999999999519,2.25412925198103,1.8405846619256792,1.633122094201863,4.263511701179893
0.5850999999999519,2.243240095841831,1.8240127767800551,1.6149523488789925,4.285361737312602
0.5851999999999519,2.233857435943167,1.8088228326515634,1.5999798314384588,4.305074757071615
0.5852999999999519,2.2260438936209215,1.795432066661191,1.5880399798053497,4.322562816019364
0.5853999999999518,2.219852743860203,1.7842335176850836,1.57897482796497,4.337754105745837
0.5854999999999518,2.2153283900617584,1.7755922830172002,1.5726357709252798,4.350593144162861
0.5855999999999518,2.212506722553833,1.7698424339731709,1.5688844223183043,4.36104081997898
0.5856999999999518,2.2114153098031095,1.767284604067612,1.5675916143409503,4.369074297272076
0.5857999999999518,2.2120733849591723,1.7681842206368588,1.5686347266885736,4.374686787047073
0.5858999999999518,2.214491607194381,1.7727703093742793,1.5718936450549703,4.377887193480693
0.5859999999999518,2.218671596109558,1.781234767373066,1.57724573456387,4.378699643232114
0.5860999999999518,2.2246052568970747,1.7937319797013027,1.5845602654072954,4.377162906753777
0.5861999999999518,2.2322739325260725,1.8103786512461406,1.5936927453353864,4.373329720984398
0.5862999999999517,2.2416474355112483,1.8312537406281528,1.6044795970286285,4.367266023158692
0.5863999999999517,2.252683024580538,1.8563984140822565,1.6167335708805102,4.359050105735884
0.5864999999999517,2.265324399784536,1.8858159789754918,1.6302402111296568,4.348771702640374
0.5865999999999517,2.279500792689851,1.9194718018361727,1.6447556038388833,4.33653101713048
0.5866999999999517,2.2951262261125716,1.9572932568509451,1.6600055387314683,4.322437701670989
0.5867999999999517,2.3120990106787747,1.9991697814793958,1.675686123428068,4.306609800186928
0.5868999999999517,2.3303015340712303,2.0449531323152845,1.691465807052159,4.289172663023357
0.5869999999999517,2.3496003841948028,2.0944579356696993,1.7069887069574232,4.270257844830807
0.5870999999999517,2.36984683093763,2.1474626152953347,1.721879090885036,4.250001995439805
0.5871999999999516,2.390877674055992,2.20371075780635,1.7357468475288196,4.22854575357987
0.5872999999999516,2.4125164482256567,2.26291294910651,1.7481937791281423,4.206032653037108
0.5873999999999516,2.4345749615406156,2.324749086822913,1.7588205666040844,4.182608050526882
0.5874999999999516,2.4568551314802565,2.3888711478281612,1.7672342866010062,4.158418084180072
0.5875999999999516,2.4791510730680404,2.454906368714041,1.7730563965480257,4.133608671098003
0.5876999999999516,2.501251387756101,2.522460781638476,1.7759311452890545,4.10832455191663
0.5877999999999516,2.5229415983677406,2.5911230383752826,1.775534410790165,4.082708389729224
0.5878999999999516,2.544006674884332,2.6604684510193013,1.7715830117838105,4.056899930043268
0.5879999999999516,2.564233597514597,2.7300631776204325,1.7638445865281747,4.031035227687299
0.5880999999999516,2.583413906813019,2.799468483906245,1.7521481788740316,4.0052459457346
0.5881999999999515,2.6013461951027264,2.8682450171432277,1.7363957185250176,3.9796587305734126
0.5882999999999515,2.617838498635852,2.9359570341973527,1.716574625581084,3.9543946662312996
0.5883999999999515,2.632710555394994,3.002176532316662,1.6927718015689126,3.9295688099623973
0.5884999999999515,2.64579589889469,3.0664872376114607,1.6651892744693921,3.9052898099430537
0.5885999999999515,2.6569437635606508,3.128488412367044,1.6341617141175342,3.8816596047111003
0.5886999999999515,2.6660207821056328,3.187798448039427,1.6001758747000805,3.8587732027490556
0.5887999999999515,2.6729124597094014,3.244058215999409,1.563891667461791,3.836718539378614
0.5888999999999515,2.6775244137232397,3.2969341528056475,1.5261638904132493,3.815576406933315
0.5889999999999515,2.6797833710712244,3.3461210610359107,1.4880624730399101,3.79542045304148
0.5890999999999514,2.6796379185503354,3.391344610532507,1.4508872629036949,3.776317240816547
0.5891999999999514,2.6770590038929263,3.4323635283690423,1.4161708460867282,3.758326363850901
0.5892999999999514,2.67204018780891,3.4689714689609796,1.38566001656459,3.7415006081737685
0.5893999999999514,2.6645976493331442,3.5009985585530794,1.3612644746323557,3.725886152791448
0.5894999999999514,2.6547699487263614,3.5283126108441887,1.3449624606151735,3.7115228001011458
0.5895999999999514,2.6426175539722045,3.550820012767066,1.3386602821474562,3.6984442273728946
0.5896999999999514,2.6282221386307594,3.5684662814345764,1.3440175001396677,3.686678250634162
0.5897999999999514,2.6116856604980603,3.581236294995475,1.36226827344646,3.6762470926668143
0.5898999999999514,2.5931292322242014,3.5891542016134874,1.3940819137819274,3.6671676474249812
0.5899999999999513,2.57269179679783,3.5922830119932883,1.4395008439520522,3.659451733985291
0.5900999999999513,2.550528622643611,3.5907238818312246,1.497970152920103,3.653106334120376
0.5901999999999513,2.526809635025974,3.5846150912791974,1.56844226013404,3.6481338087080073
0.5902999999999513,2.5017176025207037,3.5741307290003013,1.649520243981192,3.6445320894123383
0.5903999999999513,2.475446199504756,3.5594790887034593,1.7396022412042813,3.6422948433574227
0.5904999999999513,2.4481979679040036,3.540900786231114,1.8370018303995566,3.641411609811929
0.5905999999999513,2.4201822037824945,3.518666605425088,1.9400348983842048,3.6418679091736528
0.5906999999999513,2.3916127966785017,3.4930750812289975,2.047074807230548,3.6436453257409536
0.5907999999999513,2.362706051777908,3.464449828955882,2.156582972875004,3.6467215668474333
0.5908999999999512,2.333678526910247,3.4331366295513237,2.2671228228807117,3.651070501883187
0.5909999999999512,2.304744917762263,3.3995002822485767,2.3773637695381855,3.6566621855043357
0.5910999999999512,2.2761160253990065,3.3639212385081616,2.4860799154310267,3.663462869923163
0.5911999999999512,2.2479968399114383,3.326792034841902,2.5921464897079325,3.671435011562716
0.5912999999999512,2.22058477251953,3.2885135473116134,2.694535739365739,3.6805372775487895
0.5913999999999512,2.194068065525755,3.2494910973859934,2.7923131552339164,3.6907245575030423
0.5914999999999512,2.1686244049750907,3.2101304475492554,2.8846343961396137,3.7019479859050524
0.5915999999999512,2.1444197546782147,3.1708337355207785,2.9707429816987916,3.7141549799261346
0.5916999999999512,2.1216074224819894,3.131995407855588,3.0499686717664733,3.7272892971266396
0.5917999999999511,2.1003273605866544,3.093998226419098,3.121726381835932,3.741291116778027
0.5918999999999511,2.0807056917616413,3.057209433763753,3.185515462181792,3.7560971478508214
0.5919999999999511,2.062854443129324,3.021977174399258,3.240919172191891,3.7716407659299818
0.5920999999999511,2.0468714595385524,2.988627276640167,3.287604197265325,3.7878521805108094
0.5921999999999511,2.032840460284981,2.957460502251065,3.3253200766790325,3.804658633320058
0.5922999999999511,2.020831196889616,2.928750366651812,3.3538984331036668,3.8219846275249267
0.5923999999999511,2.01089966654437,2.902741619498129,3.3732519160580816,3.8397521869601077
0.5924999999999511,2.003088336182523,2.8796494531959764,3.383372791664741,3.8578811438391756
0.592599999999951,1.997426336140734,2.859659475498982,3.3843311292981175,3.876289452836121
0.592699999999951,1.9939295898996041,2.842928443111863,3.3762725520730212,3.894893528936111
0.592799999999951,1.9926008569048614,2.8295857087242253,3.3594155326888964,3.9136086060676853
0.592899999999951,1.9934296781304077,2.8197352877079127,3.334048229057222,3.932349113243468
0.592999999999951,1.99639222774429,2.8134584070646733,3.300524865519006,3.9510290647515522
0.593099999999951,2.001451087740705,2.8108163624834765,3.2592616754163304,3.9695624608501365
0.593199999999951,2.0085549744713993,2.811853483494985,3.2107324294014528,3.9878636954165194
0.593299999999951,2.0176384555608373,2.816599994677363,3.1554635812145007,4.005847967078802
0.593399999999951,2.028621701903535,2.825074564332037,3.0940290687880467,4.02343169050388
0.593499999999951,2.0414103218596975,2.837286351177697,3.027044813490963,4.040532904716878
0.593599999999951,2.05589532332459,2.853236393115727,2.9551629641591206,4.0570716755728755
0.5936999999999509,2.0719532443698707,2.8729182274530736,2.8790659353514023,4.072970489779309
0.5937999999999509,2.089446485284474,2.8963176856296258,2.799460291127682,4.088154638164944
0.5938999999999509,2.1082238649434455,2.9234118633857085,2.717070526737635,4.10255258619698
0.5939999999999509,2.128121413473024,2.9541673250746046,2.632632801177988,4.116096330051095
0.5940999999999509,2.1489634021106307,2.9885376542211475,2.5468886739587617,4.128721736829912
0.5941999999999509,2.1705636008133453,3.0264605076069335,2.4605789000635045,4.140368867794517
0.5942999999999509,2.19272674519251,3.0678543639856497,2.3744373385510555,4.150982283713431
0.5943999999999509,2.2152501871650494,3.11261517881931,2.2891850331644705,4.160511331637258
0.5944999999999508,2.2379256985065417,3.160613162154415,2.2055245283263796,4.168910412569441
0.5945999999999508,2.2605413932587175,3.2116898881551306,2.124134491498633,4.17613922962075
0.5946999999999508,2.2828837335200416,3.2656559233265177,2.045664723153539,4.182163016304227
0.5947999999999508,2.3047395832626822,3.322289128584107,1.9707316478633534,4.186952744647918
0.5948999999999508,2.325898276149608,3.3813337512784933,1.8999143923717892,4.190485312775264
0.5949999999999508,2.346153665539089,3.44250038062461,1.833751565437966,4.192743711529995
